PassengerId,Pclass,Age,SibSp,Parch,Fare,Class*Age,Class*Fare,female,male,C,Q,S,Master,Miss,Mr,Mrs,Others
11.0,0.8252086287077022,-1.9421301966245839,0.4313502389523841,0.7658967435440545,-0.3099823210880695,-1.577958960548108,-0.02673808664286723,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12.0,-1.5722112109038908,2.1371638998257727,-0.4751990812099552,-0.4743258521037861,-0.11167166653646252,-0.20625621382997011,-0.48322983180762447,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13.0,0.8252086287077022,-0.7334504643429967,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.14661696397265978,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,0.8252086287077022,0.7018567177413881,0.4313502389523841,5.726787126135417,-0.016542951535818605,1.553101656960685,0.820824612182144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15.0,0.8252086287077022,-1.1867053639485918,-0.4751990812099552,-0.4743258521037861,-0.4880753554061005,-0.6833702126884529,-0.5411374088566774,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
16.0,-0.3735012910980943,1.9105364500229753,-0.4751990812099552,-0.4743258521037861,-0.32407546405112786,1.3443642824600988,-0.3775873684892411,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17.0,0.8252086287077022,-2.093215163159782,3.1509981994394023,0.7658967435440545,-0.05982903349378355,-1.7568767101200389,0.6957982106402043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,-0.3735012910980943,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.005385825805536683,-0.4938909978305806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19.0,0.8252086287077022,0.09751685160059456,0.4313502389523841,-0.4743258521037861,-0.28380934129953256,0.8374306586729608,0.04885927242900353,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20.0,0.8252086287077022,0.4675351261242978,-0.4751990812099552,-0.4743258521037861,-0.5007430776237524,1.2756134805412545,-0.5777265306474628,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,-0.3735012910980943,0.39968678467099134,-0.4751990812099552,-0.4743258521037861,-0.12274485029315124,0.15157928531389192,0.010091395981890376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22.0,-0.3735012910980943,0.3241443014033922,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,0.0919400354565816,-0.4938909978305806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.0,0.8252086287077022,-1.1111628806809926,-0.4751990812099552,-0.4743258521037861,-0.48455206966533587,-0.5939113379024873,-0.5309608412893102,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,-1.5722112109038908,-0.12911059820220303,-0.4751990812099552,-0.4743258521037861,0.06851923277692655,-1.1008449616896252,-0.30974358470679314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,0.8252086287077022,-1.639960263554187,2.244448879277063,0.7658967435440545,-0.22190017756895475,-1.220123461404246,0.22767610254131285,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
26.0,0.8252086287077022,0.626314234473789,0.4313502389523841,5.726787126135417,-0.014277982131041355,1.4636427821747193,0.8273666913325944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.5007430776237524,0.9598184911376801,-0.5777265306474628,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,-1.5722112109038908,-0.8089929476105958,2.244448879277063,2.006119339191895,4.648790695770894,-1.3692215860475216,4.100102361152328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.8252086287077022,-0.5994401686833515,-0.4751990812099552,-0.4743258521037861,-0.4875720288717055,0.01208062896956687,-0.5396836134899107,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,0.9598184911376801,-0.5387182933663776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31.0,-1.5722112109038908,0.7773992010089873,-0.4751990812099552,-0.4743258521037861,-0.08809987827767862,-0.7430094625457632,-0.46053511693548443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,-1.5722112109038908,0.4675351261242978,0.4313502389523841,-0.4743258521037861,2.3037078131670836,-0.8653251462808951,1.842276744023037,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,0.8252086287077022,-0.5994401686833515,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,0.01208062896956687,-0.5471968279453612,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,-0.3735012910980943,2.7415037659665664,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,2.0003960308905127,-0.5908106889483635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,-1.5722112109038908,-0.12911059820220303,0.4313502389523841,-0.4743258521037861,1.008145313634504,-1.1008449616896252,0.5949203193371712,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,-1.5722112109038908,0.9284841675441857,0.4313502389523841,-0.4743258521037861,0.40071474547758795,-0.6833702126884529,0.010091395981890376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.500658518765974,0.9598184911376801,-0.577482293025846,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,0.8252086287077022,-0.6579079810753974,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.05715808918669426,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39.0,0.8252086287077022,-0.884535430878195,1.3378995591147234,-0.4743258521037861,-0.28380934129953256,-0.3255347135445908,0.04885927242900353,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40.0,0.8252086287077022,-1.1867053639485918,0.4313502389523841,-0.4743258521037861,-0.41987460999558585,-0.6833702126884529,-0.3441481366597838,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.0,0.8252086287077022,0.7773992010089873,0.4313502389523841,-0.4743258521037861,-0.4554436895282076,1.6425605317466505,-0.446884947638456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42.0,-0.3735012910980943,-0.20465308146980224,0.4313502389523841,-0.4743258521037861,-0.22341015717213955,-0.3255347135445908,-0.1837479862536754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,0.9598184911376801,-0.5387182933663776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,-0.3735012910980943,-2.017672679892183,0.4313502389523841,2.006119339191895,0.1909121394926757,-1.7568767101200389,0.6140638967267557,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,0.8252086287077022,-0.8089929476105958,-0.4751990812099552,-0.4743258521037861,-0.4875720288717055,-0.23607583875862528,-0.5396836134899107,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.9598184911376801,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47.0,0.8252086287077022,0.2008658016991065,0.4313502389523841,-0.4743258521037861,-0.33414199473902667,0.9598184911376801,-0.0965202642476708,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
48.0,0.8252086287077022,-0.5994401686833515,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,0.01208062896956687,-0.5471968279453612,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49.0,0.8252086287077022,0.2008658016991065,1.3378995591147234,-0.4743258521037861,-0.20973578188569775,0.9598184911376801,0.26281142896533155,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,0.8252086287077022,-0.884535430878195,0.4313502389523841,-0.4743258521037861,-0.28783595357469205,-0.3255347135445908,0.03722890949486969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51.0,0.8252086287077022,-1.7155027468217863,3.1509981994394023,0.7658967435440545,0.15282642728807924,-1.3095823361902115,1.3100267530991534,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
52.0,0.8252086287077022,-0.6579079810753974,-0.4751990812099552,-0.4743258521037861,-0.48916656733266867,-0.05715808918669426,-0.5442892372118278,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53.0,-1.5722112109038908,1.4572815504173802,0.4313502389523841,-0.4743258521037861,0.8985892468519636,-0.4746328381878666,0.48944068109986577,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,-0.3735012910980943,-0.05356811493460384,0.4313502389523841,-0.4743258521037861,-0.12274485029315124,-0.20625621382997011,0.010091395981890376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55.0,-1.5722112109038908,2.665961282698967,-0.4751990812099552,0.7658967435440545,0.6016265915589479,0.0024811606706160822,0.20352759230240614,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56.0,-1.5722112109038908,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,0.06851923277692655,-0.9705901427487533,-0.30974358470679314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
57.0,-0.3735012910980943,-0.6579079810753974,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.6833702126884529,-0.5908106889483635,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
58.0,0.8252086287077022,-0.09133935656840343,-0.4751990812099552,-0.4743258521037861,-0.500658518765974,0.613783471708047,-0.577482293025846,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,-0.3735012910980943,-1.8665877133569846,0.4313502389523841,2.006119339191895,-0.08751199288550533,-1.6375982104054183,0.07793517976433839,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
60.0,0.8252086287077022,-1.4133328137513894,4.057547519601742,2.006119339191895,0.29803613246101984,-0.9517468370463493,1.7294467164113585,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
61.0,0.8252086287077022,-0.5823654978077982,-0.4751990812099552,-0.4743258521037861,-0.500658518765974,0.03230078559927125,-0.577482293025846,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63.0,-1.5722112109038908,1.1551116173469833,0.4313502389523841,-0.4743258521037861,1.0344028522808193,-0.5939113379024873,0.6202008515683335,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64.0,0.8252086287077022,-1.9421301966245839,2.244448879277063,2.006119339191895,-0.08449203367913571,-1.577958960548108,0.6245622376686336,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
65.0,-1.5722112109038908,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.08809987827767862,-0.9705901427487533,-0.46053511693548443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66.0,0.8252086287077022,-1.8987562208151039,0.4313502389523841,0.7658967435440545,-0.33925981894075447,-1.5265946566084996,-0.11130245553695516,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67.0,-0.3735012910980943,-0.05356811493460384,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.20625621382997011,-0.5908106889483635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
68.0,0.8252086287077022,-0.8089929476105958,-0.4751990812099552,-0.4743258521037861,-0.4819528914417204,-0.23607583875862528,-0.5234534420153267,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
69.0,0.8252086287077022,-0.9600779141457942,3.1509981994394023,2.006119339191895,-0.48664993466069395,-0.4149935883305563,-0.537020260377994,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
70.0,0.8252086287077022,-0.2801955647374014,1.3378995591147234,-0.4743258521037861,-0.4718018018960432,0.3901362847431333,-0.4941332970583751,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71.0,-0.3735012910980943,0.17305933486819375,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.027338464258039086,-0.5908106889483635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
72.0,0.8252086287077022,-1.0356203974133935,4.057547519601742,2.006119339191895,0.29803613246101984,-0.5044524631165218,1.7294467164113585,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
73.0,-0.3735012910980943,-0.6579079810753974,-0.4751990812099552,-0.4743258521037861,0.8335755650572377,-0.6833702126884529,1.851565527219765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74.0,0.8252086287077022,-0.2801955647374014,0.4313502389523841,-0.4743258521037861,-0.3551971503258359,0.3901362847431333,-0.15733543203025718,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,0.8252086287077022,0.17305933486819375,-0.4751990812099552,-0.4743258521037861,0.4912289628108992,0.9268895334589263,2.2874598996281716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76.0,0.8252086287077022,-0.35573804800500064,-0.4751990812099552,-0.4743258521037861,-0.4921865265390384,0.3006774099571678,-0.5530120094124281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
77.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,0.9598184911376801,-0.5387182933663776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
78.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.9598184911376801,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
79.0,-0.3735012910980943,-2.1815998685828735,-0.4751990812099552,2.006119339191895,-0.06234566616575826,-1.8862938823104025,0.12639502532322983,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
80.0,0.8252086287077022,0.021974368332995358,-0.4751990812099552,-0.4743258521037861,-0.3950445054008146,0.7479717838869954,-0.2724295036264468,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
81.0,0.8252086287077022,-0.5823654978077982,-0.4751990812099552,-0.4743258521037861,-0.4650068936817115,0.03230078559927125,-0.47450705960702405,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
82.0,0.8252086287077022,-0.05356811493460384,-0.4751990812099552,-0.4743258521037861,-0.4549403629938127,0.6585129091010298,-0.44543115227168917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
83.0,0.8252086287077022,-0.5994401686833515,-0.4751990812099552,-0.4743258521037861,-0.4894182305998661,0.01208062896956687,-0.5450161348952112,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84.0,-1.5722112109038908,-0.12911059820220303,-0.4751990812099552,-0.4743258521037861,0.30206274473617944,-1.1008449616896252,-0.08488990131353683,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
85.0,-0.3735012910980943,-0.9600779141457942,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.9219272121176942,-0.5908106889483635,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
86.0,0.8252086287077022,0.24860181813579296,2.244448879277063,-0.4743258521037861,-0.32709542325749746,1.016348408244892,-0.07616712911293644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
87.0,0.8252086287077022,-1.0356203974133935,0.4313502389523841,3.2463419348397355,0.045869538729154176,-0.5044524631165218,1.0010952376612203,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
88.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.9598184911376801,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
89.0,-1.5722112109038908,-0.5068230145401991,2.244448879277063,2.006119339191895,4.648790695770894,-1.249943086332901,4.100102361152328,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
90.0,0.8252086287077022,-0.43128053127259985,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.21121853517120226,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
91.0,0.8252086287077022,-0.05356811493460384,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.6585129091010298,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
92.0,0.8252086287077022,-0.7334504643429967,-0.4751990812099552,-0.4743258521037861,-0.4880753554061005,-0.14661696397265978,-0.5411374088566774,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
93.0,-1.5722112109038908,1.2306541006145826,0.4313502389523841,-0.4743258521037861,0.5854355836005315,-0.5640917129738321,0.1879390291830219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
94.0,0.8252086287077022,-0.2801955647374014,0.4313502389523841,2.006119339191895,-0.2319667082568536,0.3901362847431333,0.19860019520597796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
95.0,0.8252086287077022,2.212706383093372,-0.4751990812099552,-0.4743258521037861,-0.5002397510893574,3.3422791526799953,-0.5762727352806961,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
96.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.9598184911376801,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
97.0,-1.5722112109038908,3.1192161823045623,-0.4751990812099552,-0.4743258521037861,0.05149068946527694,0.1813989102425471,-0.3261385196562772,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98.0,-1.5722112109038908,-0.5068230145401991,-0.4751990812099552,0.7658967435440545,0.6293920965023105,-1.249943086332901,0.23025998150651303,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99.0,-0.3735012910980943,0.3241443014033922,-0.4751990812099552,0.7658967435440545,-0.18314403442054422,0.0919400354565816,-0.10621223335944908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
100.0,-0.3735012910980943,0.3241443014033922,0.4313502389523841,-0.4743258521037861,-0.12274485029315124,0.0919400354565816,0.010091395981890376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
101.0,0.8252086287077022,-0.12911059820220303,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,0.5690540343150643,-0.5387182933663776,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
102.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,0.9598184911376801,-0.5387182933663776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
103.0,-1.5722112109038908,-0.6579079810753974,-0.4751990812099552,0.7658967435440545,0.9098295350180712,-1.3095823361902115,0.5002627338100772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
104.0,0.8252086287077022,0.24860181813579296,-0.4751990812099552,-0.4743258521037861,-0.47196890630546234,1.016348408244892,-0.49461595712014167,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105.0,0.8252086287077022,0.5507717512061897,1.3378995591147234,-0.4743258521037861,-0.48664993466069395,1.3741839073887538,-0.537020260377994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
106.0,0.8252086287077022,-0.12911059820220303,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,0.5690540343150643,-0.5387182933663776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
107.0,0.8252086287077022,-0.6579079810753974,-0.4751990812099552,-0.4743258521037861,-0.4921865265390384,-0.05715808918669426,-0.5530120094124281,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
108.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.48966989386706367,0.9598184911376801,-0.5457430325785944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
109.0,0.8252086287077022,0.626314234473789,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,1.4636427821747193,-0.5387182933663776,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
110.0,0.8252086287077022,-0.5994401686833515,0.4313502389523841,-0.4743258521037861,-0.15999101383837694,0.01208062896956687,0.40649293265362213,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
111.0,-1.5722112109038908,1.3061965838821816,-0.4751990812099552,-0.4743258521037861,0.40071474547758795,-0.534272088045177,0.010091395981890376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112.0,0.8252086287077022,-1.1489341223147922,0.4313502389523841,-0.4743258521037861,-0.3551971503258359,-0.63864077529547,-0.15733543203025718,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113.0,0.8252086287077022,-0.5823654978077982,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.03230078559927125,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114.0,0.8252086287077022,-0.7334504643429967,0.4313502389523841,-0.4743258521037861,-0.4483971180466784,-0.14661696397265978,-0.4265318125037216,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
115.0,0.8252086287077022,-0.9600779141457942,-0.4751990812099552,-0.4743258521037861,-0.3551146047741951,-0.4149935883305563,-0.15709700959010753,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116.0,0.8252086287077022,-0.6579079810753974,-0.4751990812099552,-0.4743258521037861,-0.48664993466069395,-0.05715808918669426,-0.537020260377994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
117.0,0.8252086287077022,3.0814449406707625,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,4.371056212718599,-0.5471968279453612,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
118.0,-0.3735012910980943,-0.05356811493460384,0.4313502389523841,-0.4743258521037861,-0.22341015717213955,-0.20625621382997011,-0.1837479862536754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
119.0,-1.5722112109038908,-0.43128053127259985,-0.4751990812099552,0.7658967435440545,4.337147012122648,-1.220123461404246,3.8000545046022514,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120.0,0.8252086287077022,-2.093215163159782,3.1509981994394023,2.006119339191895,-0.016542951535818605,-1.7568767101200389,0.820824612182144,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
121.0,-0.3735012910980943,-0.6579079810753974,1.3378995591147234,-0.4743258521037861,0.8335755650572377,-0.6833702126884529,1.851565527219765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122.0,0.8252086287077022,0.2008658016991065,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,0.9598184911376801,-0.5297512835441602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123.0,-0.3735012910980943,0.21083057650199336,0.4313502389523841,-0.4743258521037861,-0.040787184044554156,0.0024811606706160822,0.16790766742279853,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124.0,-0.3735012910980943,0.21083057650199336,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,0.0024811606706160822,-0.4938909978305806,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
125.0,-1.5722112109038908,1.834993966755376,-0.4751990812099552,0.7658967435440545,0.9098295350180712,-0.3255347135445908,0.5002627338100772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
126.0,0.8252086287077022,-1.3377903304837901,0.4313502389523841,-0.4743258521037861,-0.41987460999558585,-0.8622879622603838,-0.3441481366597838,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
